race_date,place_code,race_no,tyaku,car_no,player_code,player_name,age,prefecture,sotugyouki,kyuhan,tyakusa,agari,kimarite,bh,in_line_jyuni,kojin_state,tyaku_note,tenki,husoku
2026-04-04,84,6,4,7,015018,高橋 梨香,46,埼 玉,106,L1,1/2車身,12.6,,,,,,曇,1.0
2026-04-04,84,6,5,5,015858,平子 結菜,21,三 重,126,L1,2  車身,12.5,,,,,,曇,1.0
2026-04-04,84,6,6,6,015763,山口 優依,31,愛 知,124,L1,3/4車輪,13.2,,H,,,,曇,1.0
2026-04-04,84,6,7,4,015313,豊岡 英子,45,大 阪,114,L1,大差,14.3,,,,,,曇,1.0
2026-04-04,84,7,1,7,015937,新垣 慶晃,25,沖 縄,127,A3,,12.2,捲り,,,,,曇,1.5
2026-04-04,84,7,2,1,013371,足達 重満,50,長 崎,80,A3,1/2車身,12.1,マーク,,,,,曇,1.5
2026-04-04,84,7,3,6,013109,志村 正洋,51,神奈川,77,A3,1車身1/2,12.7,,,,,,曇,1.5
2026-04-04,84,7,4,4,012646,大澤 裕之,53,埼 玉,71,A3,微差,12.8,,,,,,曇,1.5
2026-04-04,84,7,5,2,015164,菱沼 元樹,31,埼 玉,111,A3,1車身1/2,13.1,,HB,,,,曇,1.5
2026-04-04,84,7,6,5,012879,石井 毅,52,神奈川,74,A3,1/2車身,12.6,,,,,,曇,1.5
2026-04-04,84,7,7,3,015286,土居 佑次,28,高 知,113,A3,3  車身,13.1,,,,,,曇,1.5
2026-04-05,13,1,1,1,015866,高木 萌那,21,福 岡,126,L1,,12.7,捲り,,,,,曇,1.0
2026-04-05,13,1,2,5,015226,成田 可菜絵,38,大 阪,112,L1,1/4車輪,12.8,逃げ,HB,,,,曇,1.0
2026-04-05,13,1,3,4,015940,千葉 捺美,31,群 馬,128,L1,3/4車身,12.5,,,,,,曇,1.0
2026-04-05,13,1,4,6,015307,田中 千尋,28,愛 知,114,L1,1/4車輪,12.8,,,,,,曇,1.0
2026-04-05,13,1,5,2,015667,戸田 瑞姫,23,茨 城,122,L1,1/2車身,12.8,,,,,,曇,1.0
2026-04-05,13,1,6,7,015134,藤巻 絵里佳,30,福 島,110,L1,2  車身,12.8,,,,,,曇,1.0
2026-04-05,13,1,7,3,015395,岩崎 ゆみこ,30,茨 城,116,L1,5  車身,13.6,,,,,,曇,1.0
2026-04-05,13,2,1,1,015144,鈴木 奈央,29,静 岡,110,L1,,12.6,捲り,B,,,,曇,1.0
2026-04-05,13,2,2,6,015147,佐々木 恵理,36,愛 知,110,L1,1車身1/2,12.6,マーク,H,,,,曇,1.0
2026-04-05,13,2,3,5,015944,赤池 七虹,22,静 岡,128,L1,3/4車身,12.6,,,,,,曇,1.0
2026-04-05,13,2,4,2,015863,磯村 光舞,21,山 口,126,L1,3  車身,12.9,,,,,,曇,1.0
2026-04-05,13,2,5,3,015491,當銘 沙恵美,27,愛 知,118,L1,3/4車輪,12.7,,,,,,曇,1.0
2026-04-05,13,2,6,4,014902,中村 由香里,45,東 京,102,L1,1/4車輪,13.0,,,,,,曇,1.0
2026-04-05,13,2,7,7,014907,中川 諒子,41,熊 本,102,L1,1車身1/2,13.2,,,,,,曇,1.0
2026-04-05,13,3,1,3,013413,鶴岡 與之,48,千 葉,81,A2,,12.4,差し,,,,,曇,1.0
2026-04-05,13,3,2,4,014092,山出 裕幸,42,福 井,90,A2,1/2車身,12.3,差し,,,,,曇,1.0
2026-04-05,13,3,3,1,012779,田川 辰二,52,熊 本,72,A2,1/8車輪,12.4,,,,,,曇,1.0
2026-04-05,13,3,4,5,013179,飯島 淳,49,東 京,78,A2,1/2車身,12.1,,,,,,曇,1.0
2026-04-05,13,3,5,6,015732,宮道 良輔,23,徳 島,123,A2,1/2車身,12.5,,H,,,,曇,1.0
2026-04-05,13,3,6,2,015265,井田 晶之,34,三 重,113,A1,1/4車輪,12.5,,,,,,曇,1.0
2026-04-05,13,3,7,7,014243,齊藤 健人,39,静 岡,92,A2,1/4車輪,12.7,,B,,,,曇,1.0
2026-04-05,13,4,1,4,014438,緑川 修平,42,福 島,95,A2,,11.5,捲り,,,,,曇,1.0
2026-04-05,13,4,2,1,013621,國廣 哲治,50,埼 玉,84,A1,1  車身,11.4,マーク,,,,,曇,1.0
2026-04-05,13,4,3,5,014049,廣田 樹里,45,熊 本,89,A2,3  車身,11.9,,HB,,,,曇,1.0
2026-04-05,13,4,4,3,014037,橋本 勝弘,43,愛 媛,89,A2,1車身1/2,11.8,,,,,,曇,1.0
2026-04-05,13,4,5,2,013506,田村 浩章,49,徳 島,82,A1,タイヤ差,11.9,,,,,,曇,1.0
2026-04-05,13,4,6,6,013345,中村 美千隆,49,兵 庫,80,A2,4  車身,12.4,,,,,,曇,1.0
2026-04-05,13,4,7,7,015621,長谷川 裕一,40,愛 知,121,A2,9  車身,13.2,,,,,,曇,1.0
2026-04-05,13,5,1,1,015724,村上 翔馬,27,兵 庫,123,A1,,12.0,逃げ,HB,,,,曇,1.0
2026-04-05,13,5,2,2,013863,吉田 健市,48,愛 知,87,A1,1/2車輪,11.9,マーク,,,,,曇,1.0
2026-04-05,13,5,3,5,012920,山崎 岳志,52,佐 賀,74,A2,3/4車身,11.9,,,,,,曇,1.0
2026-04-05,13,5,4,6,015798,橋谷 成海,25,埼 玉,125,A2,1/2車輪,11.8,,,,,,曇,1.0
2026-04-05,13,5,5,3,014233,西村 行貴,42,東 京,92,A1,1/4車輪,11.6,,,,,,曇,1.0
2026-04-05,13,5,6,4,014240,須藤 誠,41,千 葉,92,A1,1/2車輪,11.9,,,,,,曇,1.0
2026-04-05,13,5,7,7,014651,須永 勝太,35,福 島,98,A2,2  車身,11.7,,,,,,曇,1.0
2026-04-05,13,6,1,6,015279,山崎 駿哉,28,岡 山,113,A1,,11.8,差し,,,,,曇,1.0
2026-04-05,13,6,2,3,013447,坂本 晃輝,47,佐 賀,81,A1,3/4車輪,12.0,差し,,,,,曇,1.0
2026-04-05,13,6,3,1,013445,中村 良二,50,福 岡,81,A1,1/4車輪,12.2,,,,,,曇,1.0
2026-04-05,13,6,4,4,015929,鶴 淳志,25,福 岡,127,A2,1  車輪,12.4,,HB,,,,曇,1.0
2026-04-05,13,6,5,2,012380,近藤 修康,54,岡 山,67,A1,3/4車輪,11.8,,,,,,曇,1.0
2026-04-05,13,6,6,5,014281,寺林 正秋,41,宮 城,93,A1,1車身1/2,11.9,,,,,,曇,1.0
2026-04-05,13,6,7,7,015237,太田 将成,29,宮 城,113,A2,3/4車身,12.0,,,,,,曇,1.0
2026-04-05,13,7,1,1,015712,松本 京太,27,静 岡,123,A1,,12.2,捲り,,,,,曇,1.0
2026-04-05,13,7,2,7,013914,小谷田 公則,44,福 島,88,A2,1/2車身,11.9,差し,,,,,曇,1.0
2026-04-05,13,7,3,2,015193,藏本 徹二,31,広 島,111,A1,1  車輪,12.4,,,,,,曇,1.0
2026-04-05,13,7,4,3,012261,岡部 芳幸,55,福 島,66,A1,3/4車輪,12.1,,,,,,曇,1.0
2026-04-05,13,7,5,4,015560,林 昴,24,福 岡,119,A1,微差,12.6,,HB,,,,曇,1.0
2026-04-05,13,7,6,6,013555,台 和紀,49,埼 玉,83,A2,1/2車身,12.3,,,,,,曇,1.0
2026-04-05,13,7,7,5,013641,竹内 一暢,48,滋 賀,84,A1,1/2車身,12.4,,,,,,曇,1.0
2026-04-05,22,1,1,2,015561,原井 剣也,32,福 岡,119,A1,,10.3,逃げ,HB,,,,晴,0.0
2026-04-05,22,1,2,5,015432,水森 湧太,26,東 京,117,A1,3/4車身,10.3,マーク,,,,,晴,0.0
2026-04-05,22,1,3,1,012861,小坂 敏之,53,栃 木,74,A2,1/2車身,10.2,,,,,,晴,0.0
2026-04-05,22,1,4,6,014319,中野 彰人,38,和歌山,93,A2,3/4車身,10.1,,,,,,晴,0.0
2026-04-05,22,1,5,3,014383,河野 要,42,神奈川,94,A2,3/4車身,10.3,,,,,,晴,0.0
2026-04-05,22,1,6,4,014776,川上 修平,47,高 知,99,A2,2  車身,10.2,,,,,,晴,0.0
2026-04-05,22,1,7,7,014340,古川 貴之,42,佐 賀,93,A1,8  車身,10.9,,,,,,晴,0.0
2026-04-05,22,2,1,7,015659,池田 伍功羽,23,熊 本,121,A2,,9.8,逃げ,B,,,,曇,0.0
2026-04-05,22,2,2,5,014321,石坂 永伍,39,岡 山,93,A1,3/4車身,9.5,差し,,,,,曇,0.0
2026-04-05,22,2,3,1,013353,吉永 好宏,51,広 島,80,A1,1/4車輪,9.7,,,,,,曇,0.0
2026-04-05,22,2,4,3,015357,藤井 稜也,29,岐 阜,115,A2,1車身1/2,9.5,,,,,,曇,0.0
2026-04-05,22,2,5,4,014402,泉谷 直哉,43,兵 庫,94,A1,1/2車輪,9.4,,,,,,曇,0.0
2026-04-05,22,2,6,6,013763,川上 真二郎,45,新 潟,86,A2,3  車身,9.8,,,,,,曇,0.0
2026-04-05,22,2,7,2,014813,新井 僚太郎,34,山 梨,100,A2,1/8車輪,10.0,,H,,,,曇,0.0
2026-04-05,22,3,1,4,015688,佐々木 祐太,26,岩 手,123,A1,,10.3,捲り,,,,,曇,0.0
2026-04-05,22,3,2,1,013859,荒木 伸哉,46,静 岡,87,A1,1/2車身,10.0,差し,,,,,曇,0.0
2026-04-05,22,3,3,6,015841,中西 勇,33,福 岡,125,A2,1/2車身,10.5,,,,,,曇,0.0
2026-04-05,22,3,4,3,014412,宮崎 康司,37,香 川,94,A2,3/4車身,10.1,,,,,,曇,0.0
2026-04-05,22,3,5,2,015818,佐藤 大地,26,三 重,125,A2,2  車身,10.7,,HB,,,,曇,0.0
2026-04-05,22,3,6,5,014749,山田 哲也,43,愛 知,99,A2,3/4車輪,10.2,,,,,,曇,0.0
2026-04-05,22,3,7,7,012742,山田 雅之,53,岐 阜,72,A1,3/4車身,10.8,,,,,,曇,0.0
2026-04-05,22,4,1,4,015893,岩辺 陸,21,静 岡,127,A2,,10.0,捲り,,,,,曇,0.0
2026-04-05,22,4,2,2,013296,林 明宏,49,高 知,79,A1,4  車身,10.3,差し,,,,,曇,0.0
2026-04-05,22,4,3,5,015838,森 柾斗,25,徳 島,125,A2,1/2車身,10.5,,HB,,,,曇,0.0
2026-04-05,22,4,4,1,012417,須藤 直道,54,群 馬,68,A1,1/4車輪,10.1,,,,,,曇,0.0
2026-04-05,22,4,5,6,013983,大崎 智久,43,青 森,89,A2,1/2車身,10.3,,,,,,曇,0.0
2026-04-05,22,4,6,3,015084,菅田 謙仁,33,宮 城,109,A2,タイヤ差,10.4,,,,,,曇,0.0
2026-04-05,22,4,7,7,014223,瀧野 勝太,39,群 馬,92,A2,1  車身,10.3,,,,,,曇,0.0
2026-04-05,22,5,1,4,015377,蒋野 翔太,30,徳 島,115,A1,,9.8,差し,,,,,曇,0.0
2026-04-05,22,5,2,7,015457,村田 瑞季,29,京 都,117,A1,1/2車輪,10.3,逃げ,HB,,,,曇,0.0
2026-04-05,22,5,3,3,014672,吉田 茂生,35,岐 阜,98,A1,1/4車輪,10.1,,,,,,曇,0.0
2026-04-05,22,5,4,2,015804,渡邉 壘,22,新 潟,125,A1,1  車身,10.1,,,,,,曇,0.0
2026-04-05,22,5,5,6,013537,谷津田 将吾,46,福 島,83,A1,1/4車輪,10.0,,,,,,曇,0.0
2026-04-05,22,5,6,1,014692,森山 智徳,42,熊 本,98,A1,1車身1/2,10.2,,,,,,曇,0.0
2026-04-05,22,5,7,5,015616,齋藤 雄行,30,神奈川,121,A1,1  車身,10.5,,,,,,曇,0.0
2026-04-05,22,6,1,3,015274,福永 大智,27,大 阪,113,S1,,9.8,差し,,,,,曇,0.0
2026-04-05,22,6,2,4,015336,小畑 勝広,26,茨 城,115,S2,1/2車輪,10.0,逃げ,HB,,,,曇,0.0
2026-04-05,22,6,3,5,014837,神田 紘輔,39,大 阪,100,S1,1/2車輪,9.7,,,,,,曇,0.0
2026-04-05,22,6,4,1,014232,柴田 洋輔,40,東 京,92,S2,1/2車身,9.9,,,,,,曇,0.0
2026-04-05,22,6,5,7,014435,伊藤 勝太,37,愛 知,95,S2,4  車身,9.8,,,,,,曇,0.0
2026-04-05,22,6,6,2,013990,荻原 尚人,42,宮 城,89,S2,1  車身,9.9,,,,,,曇,0.0
2026-04-05,22,6,7,6,014136,金澤 竜二,40,福 島,91,S2,大差,11.8,,,,,,曇,0.0
2026-04-05,22,7,1,6,015896,丸山 留依,20,静 岡,127,S2,,10.0,逃げ,HB,,,,曇,0.0
2026-04-05,22,7,2,7,014882,山本 直,33,岡 山,101,S2,1  車身,9.9,捲り,,,,,曇,0.0
2026-04-05,22,7,3,1,012987,堤 洋,50,徳 島,75,S2,3/4車輪,9.8,,,,,,曇,0.0
2026-04-05,22,7,4,3,014018,内藤 秀久,44,神奈川,89,S1,1/4車輪,10.0,,,,,,曇,0.0
2026-04-05,22,7,5,2,015269,佐山 寛明,38,奈 良,113,S2,1/2車輪,9.8,,,,,,曇,0.0
2026-04-05,22,7,6,4,014082,高橋 雅之,43,千 葉,90,S2,1/2車身,9.9,,,,,,曇,0.0
2026-04-05,22,7,7,5,014313,小谷 実,39,京 都,93,S2,2  車身,9.9,,,,,,曇,0.0
2026-04-05,22,8,1,7,015715,平野 想真,26,愛 知,123,S2,,10.0,逃げ,HB,,,,曇,0.0
2026-04-05,22,8,2,6,015519,小池 千啓,28,栃 木,119,S2,1/4車輪,10.0,捲り,,,,,曇,0.0
2026-04-05,22,8,3,3,014053,鈴木 謙太郎,41,茨 城,90,S2,1/4車輪,9.8,,,,,,曇,0.0
2026-04-05,22,8,4,1,014043,中園 和剛,43,福 岡,89,S2,3/4車身,9.8,,,,,,曇,0.0
2026-04-05,22,8,5,2,014394,不破 将登,37,岐 阜,94,S2,1  車身,9.7,,,,,,曇,0.0
2026-04-05,22,8,6,4,014537,西村 光太,40,三 重,96,S1,1/2車輪,9.5,,,,,,曇,0.0
2026-04-05,22,8,7,5,015010,吉川 嘉斗,33,徳 島,105,S2,7  車身,10.2,,,,,,曇,0.0
2026-04-05,22,9,1,1,014523,東 龍之介,36,神奈川,96,S2,,10.0,差し,,,,,曇,0.0
2026-04-05,22,9,2,5,013855,近藤 俊明,47,神奈川,87,S2,1/2車身,9.9,マーク,,,,,曇,0.0
2026-04-05,22,9,3,4,015170,川越 勇星,29,神奈川,111,S2,1/8車輪,10.1,,HB,,,,曇,0.0
2026-04-05,22,9,4,3,015473,青柳 靖起,26,佐 賀,117,S2,3/4車身,10.0,,,,,,曇,0.0
2026-04-05,22,9,5,7,014631,佐方 良行,45,熊 本,97,S2,1/4車輪,9.8,,,,,,曇,0.0
2026-04-05,22,9,6,2,012785,小橋 明紀,52,青 森,73,S2,2  車身,10.0,,,,,,曇,0.0
2026-04-05,22,9,7,6,014982,坂本 周作,33,青 森,105,S2,5  車身,10.5,,,,,,曇,0.0
2026-04-05,22,10,1,5,015162,蕗澤 鴻太郎,30,群 馬,111,S2,,9.9,逃げ,HB,,,,曇,0.0
2026-04-05,22,10,2,2,013945,福田 知也,43,神奈川,88,S1,3/4車輪,9.7,差し,,,,,曇,0.0
2026-04-05,22,10,3,3,015552,上野 雅彦,24,香 川,119,S2,1/2車輪,9.6,,,,,,曇,0.0
2026-04-05,22,10,4,4,015262,内山 雅貴,31,静 岡,113,S2,1  車身,9.9,,,,,,曇,0.0
2026-04-05,22,10,5,6,014286,関 貴之,42,茨 城,93,S2,1/2車輪,9.6,,,,,,曇,0.0
2026-04-05,22,10,6,1,014143,天田 裕輝,40,群 馬,91,S2,2  車身,9.9,,,,,,曇,0.0
2026-04-05,22,10,7,7,014679,小玉 拓真,36,岡 山,98,S2,4  車身,10.1,,,,,,曇,0.0
2026-04-05,22,11,1,3,014606,稲毛 健太,36,和歌山,97,S2,,9.5,捲り,,,,,曇,0.0
2026-04-05,22,11,2,7,014795,櫻井 正孝,38,宮 城,100,S1,1/2車身,9.9,差し,,,,,曇,0.0
2026-04-05,22,11,3,1,013921,渡邉 一成,42,福 島,88,S2,1/8車輪,10.0,,HB,,,,曇,0.0
2026-04-05,22,11,4,5,014399,佐川 翔吾,41,大 阪,94,S2,3/4車身,9.6,,,,,,曇,0.0
2026-04-05,22,11,5,4,014228,片折 亮太,38,埼 玉,92,S2,3/4車身,9.6,,,,,,曇,0.0
2026-04-05,22,11,6,2,014811,笠松 将太,34,埼 玉,100,S2,3  車身,10.1,,,,,,曇,0.0
2026-04-05,22,11,7,6,015382,竹元 健竜,28,福 岡,115,S2,6  車身,10.2,,,,,,曇,0.0
2026-04-05,22,12,1,2,014047,山田 英明,43,佐 賀,89,S1,,9.5,捲り,,,,,曇,0.0
2026-04-05,22,12,2,7,015731,西田 優大,28,広 島,123,S1,1車身1/2,9.8,逃げ,HB,,,,曇,0.0
2026-04-05,22,12,3,5,014182,大川 龍二,41,広 島,91,S1,1/4車輪,9.6,,,,,,曇,0.0
2026-04-05,22,12,4,6,013821,中村 圭志,45,熊 本,86,S1,3/4車輪,9.5,,,,,,曇,0.0
2026-04-05,22,12,5,1,014605,中井 太祐,36,奈 良,97,S1,1/4車輪,9.4,,,,,,曇,0.0
2026-04-05,22,12,6,3,015343,佐々木 悠葵,30,群 馬,115,S1,1車身1/2,9.5,,,,,,曇,0.0
2026-04-05,22,12,7,4,015479,松岡 辰泰,29,熊 本,117,S1,大差,11.5,,,,,,曇,0.0
2026-04-05,23,1,1,1,015632,常次 勇人,24,大 阪,121,A1,,12.2,逃げ,HB,,,,曇,0.0
2026-04-05,23,1,2,5,014297,田中 勝仁,40,千 葉,93,A2,1  車身,12.1,マーク,,,,,曇,0.0
2026-04-05,23,1,3,2,013465,春日 勇人,50,千 葉,82,A1,1/2車身,12.0,,,,,,曇,0.0
2026-04-05,23,1,4,4,013576,土岐 幹多,46,岐 阜,83,A1,3/4車身,12.0,,,,,,曇,0.0
2026-04-05,23,1,5,3,013275,渡辺 航平,48,東 京,79,A1,1  車身,12.0,,,,,,曇,0.0
2026-04-05,23,1,6,6,015699,助川 翔太郎,29,埼 玉,123,A1,3  車身,12.5,,,,,,曇,0.0
2026-04-05,23,1,7,7,013047,田中 俊充,50,福 井,76,A1,大差,12.9,,,,,,曇,0.0
2026-04-05,23,2,1,2,014139,小田倉 勇二,42,埼 玉,91,A1,,12.3,差し,,,,,曇,0.0
2026-04-05,23,2,2,4,015792,貝原 涼太,28,栃 木,125,A2,1/2車身,12.5,逃げ,HB,,,,曇,0.0
2026-04-05,23,2,3,7,014011,細沼 健治,44,埼 玉,89,A2,1/8車輪,12.1,,,,,,曇,0.0
2026-04-05,23,2,4,5,014869,泉谷 元樹,37,愛 知,101,A1,1/2車輪,12.0,,,,,,曇,0.0
2026-04-05,23,2,5,3,013638,村上 卓茂,48,愛 知,84,A2,3/4車身,11.9,,,,,,曇,0.0
2026-04-05,23,2,6,1,013192,平田 徹,50,静 岡,78,A2,3/4車身,11.9,,,,,,曇,0.0
2026-04-05,23,2,7,6,014014,須藤 雄太,42,千 葉,89,A2,大差,13.6,,,,,,曇,0.0
2026-04-05,23,3,1,1,014805,吉田 元輝,39,茨 城,100,A2,,12.4,差し,,,,,曇,0.0
2026-04-05,23,3,2,3,013469,野村 純宏,49,神奈川,82,A1,1/2車輪,12.0,差し,,,,,曇,0.0
2026-04-05,23,3,3,4,015245,尾崎 悠生,28,埼 玉,113,A2,1/8車輪,12.6,,HB,,,,曇,0.0
2026-04-05,23,3,4,7,012640,北村 貴幸,54,群 馬,71,A2,3/4車輪,12.4,,,,,,曇,0.0
2026-04-05,23,3,5,2,013729,堺 文人,46,和歌山,85,A2,1車身1/2,12.4,,,,,,曇,0.0
2026-04-05,23,3,6,6,014828,川口 聖翔,36,三 重,100,A2,1/2車輪,12.1,,,,,,曇,0.0
2026-04-05,23,3,7,5,015057,小林 史也,40,和歌山,107,A1,9  車身,13.3,,,,,,曇,0.0
2026-04-05,23,4,1,2,014748,山口 智弘,35,愛 知,99,A1,,12.2,差し,,,,,曇,0.0
2026-04-05,23,4,2,7,014305,大谷 靖茂,43,愛 知,93,A2,1/4車輪,12.3,逃げ,HB,,,,曇,0.0
2026-04-05,23,4,3,4,013196,竹田 和幸,49,岐 阜,78,A1,3/4車身,12.2,,,,,,曇,0.0
2026-04-05,23,4,4,6,014519,湯浅 大輔,40,千 葉,96,A2,1/4車輪,11.9,,,,,,曇,0.0
2026-04-05,23,4,5,1,014439,山崎 司,42,福 島,95,A1,1/4車輪,12.0,,,,,,曇,0.0
2026-04-05,23,4,6,3,014530,栗田 雄矢,40,静 岡,96,A2,1/2車輪,11.8,,,,,,曇,0.0
2026-04-05,23,4,7,5,014280,井上 公利,44,宮 城,93,A2,5  車身,12.6,,,,,,曇,0.0
2026-04-05,23,5,1,7,015902,安達 光伸,24,岐 阜,127,A2,,11.8,逃げ,HB,,,,曇,0.0
2026-04-05,23,5,2,1,015001,堀 兼壽,31,岐 阜,105,A1,タイヤ差,11.7,マーク,,,,,曇,0.0
2026-04-05,23,5,3,4,013121,山田 晃久,50,石 川,77,A2,3/4車身,11.7,,,,,,曇,0.0
2026-04-05,23,5,4,3,013608,鈴木 誠,49,福 島,84,A2,3  車身,11.6,,,,,,曇,0.0
2026-04-05,23,5,5,2,012721,梅山 英樹,53,群 馬,72,A2,3/4車身,11.9,,,,,,曇,0.0
2026-04-05,23,5,6,6,015087,本馬 鎌,32,福 島,109,A2,4  車身,12.3,,,,,,曇,0.0
2026-04-05,23,5,7,5,014366,阿久津 浩之,42,東 京,94,A1,2  車身,12.2,,,,,,曇,0.0
2026-04-05,23,6,1,1,015787,中村 龍吉,25,福 島,125,A2,,11.8,逃げ,HB,,,,曇,1.0
2026-04-05,23,6,2,5,013834,平石 浩之,48,茨 城,87,A1,1/2車身,11.8,マーク,,,,,曇,1.0
2026-04-05,23,6,3,7,013171,岩橋 則明,54,埼 玉,78,A2,3/4車輪,11.6,,,,,,曇,1.0
2026-04-05,23,6,4,4,015806,山本 天平,28,千 葉,125,A2,1/8車輪,11.4,,,,,,曇,1.0
2026-04-05,23,6,5,2,014934,渋谷 錬,35,神奈川,103,A2,1  車身,11.4,,,,,,曇,1.0
2026-04-05,23,6,6,3,015455,枠元 一葵,26,福 井,117,A2,2  車身,11.4,,,,,,曇,1.0
2026-04-05,23,6,7,6,013131,藤野 一良,49,大 阪,77,A1,2  車身,11.6,,,,,,曇,1.0
2026-04-05,23,7,1,2,013936,小埜 正義,44,千 葉,88,A1,,11.7,差し,,,,,曇,1.0
2026-04-05,23,7,2,7,015689,菊地 圭,24,宮 城,123,A1,1/2車身,12.0,逃げ,HB,,,,曇,1.0
2026-04-05,23,7,3,4,015353,松坂 侑亮,28,神奈川,115,A1,3/4車輪,11.9,,,,,,曇,1.0
2026-04-05,23,7,4,1,013394,飯嶋 則之,47,栃 木,81,A1,1/4車輪,11.7,,,,,,曇,1.0
2026-04-05,23,7,5,6,014161,藤田 大輔,41,千 葉,91,A1,3/4車輪,11.5,,,,,,曇,1.0
2026-04-05,23,7,6,5,013711,小林 則之,50,静 岡,85,A1,3/4車身,11.8,,,,,,曇,1.0
2026-04-05,23,7,7,3,014310,三谷 政史,43,奈 良,93,A1,1車身1/2,11.8,,,,,,曇,1.0
2026-04-05,37,1,1,3,014177,小堺 浩二,43,石 川,91,S2,,9.8,捲り,,,,,曇,1.0
2026-04-05,37,1,2,7,014548,棚橋 勉,45,岡 山,96,S2,1  車輪,9.7,マーク,,,,,曇,1.0
2026-04-05,37,1,3,5,015340,幸田 望夢,26,栃 木,115,S2,1車身1/2,10.2,,B,,,,曇,1.0
2026-04-05,37,1,4,1,013448,合志 正臣,48,熊 本,81,S2,1車身1/2,10.0,,,,,,曇,1.0
2026-04-05,37,1,5,2,015176,望月 一成,29,静 岡,111,S2,1/2車輪,10.2,,H,,,,曇,1.0
2026-04-05,37,1,6,6,012705,那須 久幸,53,福 岡,71,S2,1  車輪,10.0,,,,,,曇,1.0
2026-04-05,37,1,7,4,014683,藤岡 隆治,50,徳 島,98,S2,1/2車身,10.1,,,,,,曇,1.0
2026-04-05,37,2,1,3,015614,治田 知也,27,新 潟,121,S2,,9.7,捲り,,,,,曇,1.5
2026-04-05,37,2,2,4,014582,平原 啓多,41,埼 玉,97,S2,3/4車身,9.7,マーク,,,,,曇,1.5
2026-04-05,37,2,3,8,015332,鈴木 涼介,28,福 島,115,S2,5  車身,10.5,,HB,,,,曇,1.5
2026-04-05,37,2,4,5,013741,高原 仁志,45,徳 島,85,S2,1車身1/2,10.4,,,,,,曇,1.5
2026-04-05,37,2,5,7,015122,島川 将貴,31,徳 島,109,S1,微差,10.5,,,,,,曇,1.5
2026-04-05,37,2,6,1,013884,守谷 陽介,45,岡 山,87,S2,3/4車身,10.4,,,,,,曇,1.5
2026-04-05,37,2,7,2,015539,上杉 嘉槻,28,福 井,119,S2,3  車身,10.4,,,,,,曇,1.5
2026-04-05,37,2,8,6,014949,石口 慶多,37,兵 庫,103,S2,4  車身,10.7,,,,,,曇,1.5
2026-04-05,37,3,1,5,015461,土生 敦弘,27,大 阪,117,S2,,10.2,捲り,,,,,曇,1.0
2026-04-05,37,3,2,4,015251,柿本 大貴,30,東 京,113,S2,3/4車身,10.6,捲り,B,,,,曇,1.0
2026-04-05,37,3,3,8,015709,神尾 敬冬,26,静 岡,123,S2,2  車身,10.6,,H,,,,曇,1.0
2026-04-05,37,3,4,1,014740,須藤 悟,36,千 葉,99,S2,1/2車輪,10.5,,,,,,曇,1.0
2026-04-05,37,3,5,3,013118,山内 卓也,49,愛 知,77,S2,1車身1/2,10.5,,,,,,曇,1.0
2026-04-05,37,3,6,7,015289,橋本 瑠偉,31,栃 木,113,S1,2  車身,10.7,,,,,,曇,1.0
2026-04-05,37,3,7,6,015507,上遠野 拓馬,32,宮 城,119,S2,5  車身,10.9,,,,,,曇,1.0
2026-04-05,37,3,8,2,013306,齋藤 登志信,53,宮 城,80,S2,大差,12.1,,,,,,曇,1.0
2026-04-05,37,4,1,2,014599,松岡 篤哉,43,岐 阜,97,S2,,10.1,差し,,,,,曇,2.0
2026-04-05,37,4,2,9,015604,安彦 統賀,27,埼 玉,121,S2,1/2車輪,10.3,差し,,,,,曇,2.0
2026-04-05,37,4,3,1,015619,日高 裕太,23,静 岡,121,S2,1/4車輪,10.5,,HB,,,,曇,2.0
2026-04-05,37,4,4,3,014370,阿部 大樹,37,埼 玉,94,S2,3/4車輪,10.3,,,,,,曇,2.0
2026-04-05,37,4,5,8,013420,土屋 裕二,50,静 岡,81,S2,1/2車身,10.5,,,,,,曇,2.0
2026-04-05,37,4,6,5,015663,松本 秀之慎,23,熊 本,121,S2,3/4車輪,10.0,,,,,,曇,2.0
2026-04-05,37,4,7,7,013955,三宅 裕武,44,三 重,88,S2,2  車身,10.2,,,,,,曇,2.0
2026-04-05,37,4,8,6,015569,谷口 力也,28,熊 本,119,S2,1  車輪,10.0,,,,,,曇,2.0
2026-04-05,37,4,9,4,014081,田中 晴基,40,千 葉,90,S2,1車身1/2,10.7,,,,,,曇,2.0
2026-04-05,37,5,1,5,015793,川上 隆義,25,栃 木,125,S2,,10.1,逃げ,HB,,,,曇,2.0
2026-04-05,37,5,2,7,014221,古川 尚耶,40,栃 木,92,S2,1/2車身,10.1,マーク,,,,,曇,2.0
2026-04-05,37,5,3,3,013967,岡本 大嗣,45,東 京,88,S2,3/4車身,10.1,,,,,,曇,2.0
2026-04-05,37,5,4,6,014835,窓場 千加頼,34,京 都,100,S1,1/4車輪,10.1,,,,,,曇,2.0
2026-04-05,37,5,5,1,013199,北野 武史,53,石 川,78,S2,3/4車輪,10.0,,,,,,曇,2.0
2026-04-05,37,5,6,4,013045,岩本 和也,50,石 川,76,S2,1  車輪,9.8,,,,,,曇,2.0
