race_date,place_code,race_no,bet_type,bet_name,kumi_ban,payout,popularity
2026-03-27,83,12,W,ワイド,3=4,260,4
2026-03-27,83,12,W,ワイド,4=6,920,11
2026-03-27,83,12,W,ワイド,3=6,1080,14
2026-03-28,61,1,SH2,二車複,3=4,4140,10
2026-03-28,61,1,ST2,二車単,3-4,3480,14
2026-03-28,61,1,RH3,三連複,2=3=4,10050,24
2026-03-28,61,1,RT3,三連単,3-4-2,54030,93
2026-03-28,61,1,W,ワイド,3=4,1060,9
2026-03-28,61,1,W,ワイド,2=3,2240,14
2026-03-28,61,1,W,ワイド,2=4,2740,18
2026-03-28,61,2,SH2,二車複,1=4,130,1
2026-03-28,61,2,ST2,二車単,4-1,190,1
2026-03-28,61,2,RH3,三連複,1=4=6,160,1
2026-03-28,61,2,RT3,三連単,4-1-6,310,1
2026-03-28,61,2,W,ワイド,1=4,100,1
2026-03-28,61,2,W,ワイド,4=6,160,2
2026-03-28,61,2,W,ワイド,1=6,190,3
2026-03-28,61,3,SH2,二車複,1=7,170,1
2026-03-28,61,3,ST2,二車単,7-1,590,3
2026-03-28,61,3,RH3,三連複,1=4=7,120,1
2026-03-28,61,3,RT3,三連単,7-1-4,770,3
2026-03-28,61,3,W,ワイド,1=7,100,1
2026-03-28,61,3,W,ワイド,4=7,120,2
2026-03-28,61,3,W,ワイド,1=4,130,3
2026-03-28,61,4,SH2,二車複,1=7,270,2
2026-03-28,61,4,ST2,二車単,1-7,990,4
2026-03-28,61,4,RH3,三連複,1=3=7,690,3
2026-03-28,61,4,RT3,三連単,1-7-3,4540,17
2026-03-28,61,4,W,ワイド,1=7,170,2
2026-03-28,61,4,W,ワイド,1=3,300,6
2026-03-28,61,4,W,ワイド,3=7,210,4
2026-03-28,61,5,SH2,二車複,3=5,280,2
2026-03-28,61,5,ST2,二車単,5-3,520,3
2026-03-28,61,5,RH3,三連複,1=3=5,230,1
2026-03-28,61,5,RT3,三連単,5-3-1,2110,7
2026-03-28,61,5,W,ワイド,3=5,150,1
2026-03-28,61,5,W,ワイド,1=5,190,4
2026-03-28,61,5,W,ワイド,1=3,150,2
2026-03-28,61,6,SH2,二車複,3=7,360,2
2026-03-28,61,6,ST2,二車単,3-7,520,2
2026-03-28,61,6,RH3,三連複,2=3=7,1440,6
2026-03-28,61,6,RT3,三連単,3-7-2,2270,7
2026-03-28,61,6,W,ワイド,3=7,220,2
2026-03-28,61,6,W,ワイド,2=3,1280,14
2026-03-28,61,6,W,ワイド,2=7,1400,16
2026-03-28,61,7,SH2,二車複,2=7,230,1
2026-03-28,61,7,ST2,二車単,2-7,310,1
2026-03-28,61,7,RH3,三連複,2=3=7,560,1
2026-03-28,61,7,RT3,三連単,2-7-3,960,1
2026-03-28,61,7,W,ワイド,2=7,140,1
2026-03-28,61,7,W,ワイド,2=3,210,2
2026-03-28,61,7,W,ワイド,3=7,450,8
2026-03-28,61,8,SH2,二車複,2=6,1480,6
2026-03-28,61,8,ST2,二車単,6-2,4950,13
2026-03-28,61,8,RH3,三連複,2=6=7,2090,7
2026-03-28,61,8,RT3,三連単,6-2-7,20860,46
2026-03-28,61,8,W,ワイド,2=6,550,8
2026-03-28,61,8,W,ワイド,6=7,770,10
2026-03-28,61,8,W,ワイド,2=7,140,1
2026-03-28,61,9,SH2,二車複,1=7,1450,6
2026-03-28,61,9,ST2,二車単,1-7,2970,9
2026-03-28,61,9,RH3,三連複,1=2=7,850,4
2026-03-28,61,9,RT3,三連単,1-7-2,7270,22
2026-03-28,61,9,W,ワイド,1=7,380,6
2026-03-28,61,9,W,ワイド,1=2,180,3
2026-03-28,61,9,W,ワイド,2=7,280,4
2026-03-28,61,10,SH2,二車複,2=4,7200,12
2026-03-28,61,10,ST2,二車単,2-4,13230,19
2026-03-28,61,10,RH3,三連複,1=2=4,1560,7
2026-03-28,61,10,RT3,三連単,2-4-1,30670,57
2026-03-28,61,10,W,ワイド,2=4,1240,13
2026-03-28,61,10,W,ワイド,1=2,170,2
2026-03-28,61,10,W,ワイド,1=4,540,8
2026-03-28,61,11,SH2,二車複,1=3,320,1
2026-03-28,61,11,ST2,二車単,1-3,810,3
2026-03-28,61,11,RH3,三連複,1=2=3,380,1
2026-03-28,61,11,RT3,三連単,1-3-2,2070,4
2026-03-28,61,11,W,ワイド,1=3,170,2
2026-03-28,61,11,W,ワイド,1=2,160,1
2026-03-28,61,11,W,ワイド,2=3,190,3
2026-03-28,81,1,SH2,二車複,2=5,2340,7
2026-03-28,81,1,ST2,二車単,2-5,2270,6
2026-03-28,81,1,RH3,三連複,1=2=5,2510,8
2026-03-28,81,1,RT3,三連単,2-5-1,8170,23
2026-03-28,81,1,W,ワイド,2=5,560,7
2026-03-28,81,1,W,ワイド,1=2,180,2
2026-03-28,81,1,W,ワイド,1=5,960,13
2026-03-28,81,2,SH2,二車複,2=5,180,1
2026-03-28,81,2,ST2,二車単,5-2,480,2
2026-03-28,81,2,RH3,三連複,2=4=5,1150,6
2026-03-28,81,2,RT3,三連単,5-2-4,3960,13
2026-03-28,81,2,W,ワイド,2=5,120,1
2026-03-28,81,2,W,ワイド,4=5,530,9
2026-03-28,81,2,W,ワイド,2=4,330,5
2026-03-28,81,3,SH2,二車複,1=4,130,1
2026-03-28,81,3,ST2,二車単,1-4,170,1
2026-03-28,81,3,RH3,三連複,1=3=4,180,1
2026-03-28,81,3,RT3,三連単,1-4-3,300,1
2026-03-28,81,3,W,ワイド,1=4,110,1
2026-03-28,81,3,W,ワイド,1=3,140,2
2026-03-28,81,3,W,ワイド,3=4,150,3
2026-03-28,81,4,SH2,二車複,3=4,1070,4
2026-03-28,81,4,ST2,二車単,3-4,2660,9
2026-03-28,81,4,RH3,三連複,2=3=4,2450,10
2026-03-28,81,4,RT3,三連単,3-4-2,17590,51
2026-03-28,81,4,W,ワイド,3=4,330,4
2026-03-28,81,4,W,ワイド,2=3,580,11
2026-03-28,81,4,W,ワイド,2=4,350,5
2026-03-28,81,5,SH2,二車複,1=2,230,1
2026-03-28,81,5,ST2,二車単,2-1,910,3
2026-03-28,81,5,RH3,三連複,1=2=4,710,3
2026-03-28,81,5,RT3,三連単,2-1-4,3240,11
2026-03-28,81,5,W,ワイド,1=2,150,1
2026-03-28,81,5,W,ワイド,2=4,350,6
2026-03-28,81,5,W,ワイド,1=4,230,3
2026-03-28,81,6,SH2,二車複,1=4,260,1
2026-03-28,81,6,ST2,二車単,1-4,270,1
2026-03-28,81,6,RH3,三連複,1=3=4,510,2
2026-03-28,81,6,RT3,三連単,1-4-3,1070,2
2026-03-28,81,6,W,ワイド,1=4,140,2
2026-03-28,81,6,W,ワイド,1=3,140,1
2026-03-28,81,6,W,ワイド,3=4,230,4
2026-03-28,81,7,SH2,二車複,1=2,400,2
2026-03-28,81,7,ST2,二車単,1-2,510,2
2026-03-28,81,7,RH3,三連複,1=2=5,150,1
2026-03-28,81,7,RT3,三連単,1-2-5,820,3
2026-03-28,81,7,W,ワイド,1=2,130,3
2026-03-28,81,7,W,ワイド,1=5,120,1
2026-03-28,81,7,W,ワイド,2=5,130,2
2026-03-28,81,8,SH2,二車複,5=7,550,3
2026-03-28,81,8,ST2,二車単,7-5,630,2
2026-03-28,81,8,RH3,三連複,1=5=7,770,2
2026-03-28,81,8,RT3,三連単,7-5-1,2460,6
2026-03-28,81,8,W,ワイド,5=7,270,3
2026-03-28,81,8,W,ワイド,1=7,210,2
2026-03-28,81,8,W,ワイド,1=5,350,6
2026-03-28,81,9,SH2,二車複,5=7,2050,7
2026-03-28,81,9,ST2,二車単,7-5,3450,14
2026-03-28,81,9,RH3,三連複,2=5=7,2150,8
2026-03-28,81,9,RT3,三連単,7-5-2,8620,28
2026-03-28,81,9,W,ワイド,5=7,1190,15
2026-03-28,81,9,W,ワイド,2=7,410,5
2026-03-28,81,9,W,ワイド,2=5,940,14
2026-03-29,31,1,SH2,二車複,1=5,1130,4
2026-03-29,31,1,ST2,二車単,5-1,1210,7
2026-03-29,31,1,RH3,三連複,1=2=5,1390,8
2026-03-29,31,1,RT3,三連単,5-1-2,4320,15
2026-03-29,31,1,W,ワイド,1=5,400,5
2026-03-29,31,1,W,ワイド,2=5,210,3
2026-03-29,31,1,W,ワイド,1=2,760,12
2026-03-29,31,2,SH2,二車複,1=3,650,4
2026-03-29,31,2,ST2,二車単,3-1,480,1
2026-03-29,31,2,RH3,三連複,1=3=4,1050,5
2026-03-29,31,2,RT3,三連単,3-1-4,2340,6
2026-03-29,31,2,W,ワイド,1=3,200,2
2026-03-29,31,2,W,ワイド,3=4,270,4
2026-03-29,31,2,W,ワイド,1=4,300,5
2026-03-29,31,3,SH2,二車複,1=4,220,1
2026-03-29,31,3,ST2,二車単,4-1,320,1
2026-03-29,31,3,RH3,三連複,1=3=4,1110,6
2026-03-29,31,3,RT3,三連単,4-1-3,2240,5
2026-03-29,31,3,W,ワイド,1=4,140,1
2026-03-29,31,3,W,ワイド,3=4,480,11
2026-03-29,31,3,W,ワイド,1=3,320,5
2026-03-29,31,4,SH2,二車複,1=7,960,4
2026-03-29,31,4,ST2,二車単,1-7,3890,13
2026-03-29,31,4,RH3,三連複,1=3=7,280,1
2026-03-29,31,4,RT3,三連単,1-7-3,7170,21
2026-03-29,31,4,W,ワイド,1=7,150,2
2026-03-29,31,4,W,ワイド,1=3,230,5
2026-03-29,31,4,W,ワイド,3=7,100,1
2026-03-29,31,5,SH2,二車複,3=7,640,3
2026-03-29,31,5,ST2,二車単,3-7,980,4
2026-03-29,31,5,RH3,三連複,3=6=7,1760,7
2026-03-29,31,5,RT3,三連単,3-7-6,2990,11
2026-03-29,31,5,W,ワイド,3=7,320,4
2026-03-29,31,5,W,ワイド,3=6,580,8
2026-03-29,31,5,W,ワイド,6=7,1700,17
2026-03-29,31,6,SH2,二車複,1=2,3540,9
2026-03-29,31,6,ST2,二車単,2-1,3930,13
2026-03-29,31,6,RH3,三連複,1=2=5,2790,9
2026-03-29,31,6,RT3,三連単,2-1-5,14860,44
2026-03-29,31,6,W,ワイド,1=2,690,10
2026-03-29,31,6,W,ワイド,2=5,190,2
2026-03-29,31,6,W,ワイド,1=5,880,11
2026-03-29,31,7,SH2,二車複,4=7,540,2
2026-03-29,31,7,ST2,二車単,4-7,1140,3
2026-03-29,31,7,RH3,三連複,3=4=7,300,1
2026-03-29,31,7,RT3,三連単,4-7-3,2410,9
2026-03-29,31,7,W,ワイド,4=7,160,2
2026-03-29,31,7,W,ワイド,3=4,110,1
2026-03-29,31,7,W,ワイド,3=7,330,5
2026-03-29,83,1,SH2,二車複,1=4,5230,16
2026-03-29,83,1,ST2,二車単,1-4,19040,33
2026-03-29,83,1,RH3,三連複,1=4=5,4640,20
2026-03-29,83,1,RT3,三連単,1-4-5,48370,115
2026-03-29,83,1,W,ワイド,1=4,1440,16
2026-03-29,83,1,W,ワイド,1=5,800,11
2026-03-29,83,1,W,ワイド,4=5,670,10
2026-03-29,83,2,SH2,二車複,1=2,1430,5
2026-03-29,83,2,ST2,二車単,2-1,3220,10
2026-03-29,83,2,RH3,三連複,1=2=5,480,1
2026-03-29,83,2,RT3,三連単,2-1-5,6130,22
2026-03-29,83,2,W,ワイド,1=2,330,6
2026-03-29,83,2,W,ワイド,2=5,190,2
2026-03-29,83,2,W,ワイド,1=5,160,1
2026-03-29,83,3,SH2,二車複,4=7,470,2
2026-03-29,83,3,ST2,二車単,7-4,1130,3
2026-03-29,83,3,RH3,三連複,3=4=7,1410,5
2026-03-29,83,3,RT3,三連単,7-4-3,9830,36
2026-03-29,83,3,W,ワイド,4=7,200,1
2026-03-29,83,3,W,ワイド,3=7,930,15
2026-03-29,83,3,W,ワイド,3=4,360,6
2026-03-29,83,4,SH2,二車複,2=5,500,2
2026-03-29,83,4,ST2,二車単,5-2,990,3
2026-03-29,83,4,RH3,三連複,1=2=5,720,3
2026-03-29,83,4,RT3,三連単,5-2-1,3230,7
2026-03-29,83,4,W,ワイド,2=5,200,2
2026-03-29,83,4,W,ワイド,1=5,160,1
2026-03-29,83,4,W,ワイド,1=2,440,9
2026-03-29,83,5,SH2,二車複,2=4,1260,7
2026-03-29,83,5,ST2,二車単,4-2,2690,11
2026-03-29,83,5,RH3,三連複,2=4=6,2150,8
2026-03-29,83,5,RT3,三連単,4-2-6,10690,43
2026-03-29,83,5,W,ワイド,2=4,440,7
2026-03-29,83,5,W,ワイド,4=6,560,9
2026-03-29,83,5,W,ワイド,2=6,180,1
2026-03-29,83,6,SH2,二車複,2=5,1050,6
2026-03-29,83,6,ST2,二車単,5-2,3960,15
2026-03-29,83,6,RH3,三連複,2=4=5,1000,5
2026-03-29,83,6,RT3,三連単,5-2-4,11330,43
2026-03-29,83,6,W,ワイド,2=5,410,8
2026-03-29,83,6,W,ワイド,4=5,460,10
2026-03-29,83,6,W,ワイド,2=4,300,4
2026-03-29,83,7,SH2,二車複,1=7,290,1
2026-03-29,83,7,ST2,二車単,7-1,390,1
2026-03-29,83,7,RH3,三連複,1=3=7,910,4
2026-03-29,83,7,RT3,三連単,7-1-3,1960,3
2026-03-29,83,7,W,ワイド,1=7,150,1
2026-03-29,83,7,W,ワイド,3=7,430,6
2026-03-29,83,7,W,ワイド,1=3,600,13
2026-03-29,83,8,SH2,二車複,1=5,450,2
2026-03-29,83,8,ST2,二車単,1-5,1350,7
2026-03-29,83,8,RH3,三連複,1=3=5,550,2
2026-03-29,83,8,RT3,三連単,1-5-3,2920,9
2026-03-29,83,8,W,ワイド,1=5,210,2
2026-03-29,83,8,W,ワイド,1=3,420,9
2026-03-29,83,8,W,ワイド,3=5,210,3
2026-03-29,83,9,SH2,二車複,2=3,2460,11
2026-03-29,83,9,ST2,二車単,3-2,6900,21
2026-03-29,83,9,RH3,三連複,2=3=6,5350,17
2026-03-29,83,9,RT3,三連単,3-2-6,28720,91
2026-03-29,83,9,W,ワイド,2=3,730,10
2026-03-29,83,9,W,ワイド,3=6,1170,14
2026-03-29,83,9,W,ワイド,2=6,1890,19
2026-03-29,83,10,SH2,二車複,1=3,130,1
2026-03-29,83,10,ST2,二車単,3-1,1420,5
2026-03-29,83,10,RH3,三連複,1=2=3,200,1
2026-03-29,83,10,RT3,三連単,3-1-2,6080,15
2026-03-29,83,10,W,ワイド,1=3,100,1
2026-03-29,83,10,W,ワイド,2=3,220,4
2026-03-29,83,10,W,ワイド,1=2,140,2
2026-03-29,83,11,SH2,二車複,3=7,3900,13
2026-03-29,83,11,ST2,二車単,7-3,6010,22
2026-03-29,83,11,RH3,三連複,2=3=7,2340,9
2026-03-29,83,11,RT3,三連単,7-3-2,27660,100
2026-03-29,83,11,W,ワイド,3=7,710,11
2026-03-29,83,11,W,ワイド,2=7,370,5
2026-03-29,83,11,W,ワイド,2=3,730,12
2026-03-29,83,12,SH2,二車複,1=4,590,3
2026-03-29,83,12,ST2,二車単,1-4,840,3
2026-03-29,83,12,RH3,三連複,1=4=7,670,2
2026-03-29,83,12,RT3,三連単,1-4-7,2260,2
2026-03-29,83,12,W,ワイド,1=4,250,3
2026-03-29,83,12,W,ワイド,1=7,190,2
2026-03-29,83,12,W,ワイド,4=7,530,10
2026-03-29,87,1,SH2,二車複,3=4,1220,3
2026-03-29,87,1,ST2,二車単,3-4,1150,3
2026-03-29,87,1,RH3,三連複,1=3=4,990,5
2026-03-29,87,1,RT3,三連単,3-4-1,2090,7
2026-03-29,87,1,W,ワイド,3=4,360,7
2026-03-29,87,1,W,ワイド,1=3,220,3
2026-03-29,87,1,W,ワイド,1=4,210,2
2026-03-29,87,2,SH2,二車複,1=6,450,2
2026-03-29,87,2,ST2,二車単,1-6,560,2
2026-03-29,87,2,RH3,三連複,1=5=6,480,1
2026-03-29,87,2,RT3,三連単,1-6-5,850,1
2026-03-29,87,2,W,ワイド,1=6,210,4
2026-03-29,87,2,W,ワイド,1=5,200,3
2026-03-29,87,2,W,ワイド,5=6,470,6
2026-03-29,87,3,SH2,二車複,1=2,110,1
2026-03-29,87,3,ST2,二車単,2-1,1380,4
2026-03-29,87,3,RH3,三連複,1=2=5,160,1
2026-03-29,87,3,RT3,三連単,2-1-5,2890,6
2026-03-29,87,3,W,ワイド,1=2,100,1
2026-03-29,87,3,W,ワイド,2=5,160,3
2026-03-29,87,3,W,ワイド,1=5,120,2
2026-03-29,87,4,SH2,二車複,1=3,400,2
2026-03-29,87,4,ST2,二車単,1-3,370,2
2026-03-29,87,4,RH3,三連複,1=3=6,1460,6
2026-03-29,87,4,RT3,三連単,1-3-6,3560,12
2026-03-29,87,4,W,ワイド,1=3,180,2
2026-03-29,87,4,W,ワイド,1=6,400,7
2026-03-29,87,4,W,ワイド,3=6,1190,14
2026-03-29,87,5,SH2,二車複,2=3,260,1
2026-03-29,87,5,ST2,二車単,3-2,650,3
2026-03-29,87,5,RH3,三連複,2=3=7,2340,10
2026-03-29,87,5,RT3,三連単,3-2-7,5160,16
2026-03-29,87,5,W,ワイド,2=3,230,2
2026-03-29,87,5,W,ワイド,3=7,1120,14
2026-03-29,87,5,W,ワイド,2=7,1250,15
2026-03-29,87,6,SH2,二車複,1=2,190,1
2026-03-29,87,6,ST2,二車単,2-1,600,3
2026-03-29,87,6,RH3,三連複,1=2=5,3170,9
2026-03-29,87,6,RT3,三連単,2-1-5,7760,29
2026-03-29,87,6,W,ワイド,1=2,180,1
2026-03-29,87,6,W,ワイド,2=5,2250,14
2026-03-29,87,6,W,ワイド,1=5,1650,12
2026-03-29,87,7,SH2,二車複,2=6,3620,10
2026-03-29,87,7,ST2,二車単,2-6,4150,13
2026-03-29,87,7,RH3,三連複,2=3=6,1720,7
2026-03-29,87,7,RT3,三連単,2-6-3,10160,36
2026-03-29,87,7,W,ワイド,2=6,860,11
2026-03-29,87,7,W,ワイド,2=3,370,6
2026-03-29,87,7,W,ワイド,3=6,470,8
2026-03-29,87,8,SH2,二車複,1=2,140,1
2026-03-29,87,8,ST2,二車単,1-2,170,1
2026-03-29,87,8,RH3,三連複,1=2=4,160,1
2026-03-29,87,8,RT3,三連単,1-2-4,200,1
2026-03-29,87,8,W,ワイド,1=2,100,1
2026-03-29,87,8,W,ワイド,1=4,120,2
2026-03-29,87,8,W,ワイド,2=4,180,4
2026-03-29,87,9,SH2,二車複,1=7,4840,16
2026-03-29,87,9,ST2,二車単,7-1,11720,32
2026-03-29,87,9,RH3,三連複,1=3=7,1970,10
2026-03-29,87,9,RT3,三連単,7-1-3,32100,110
2026-03-29,87,9,W,ワイド,1=7,390,7
2026-03-29,87,9,W,ワイド,3=7,350,4
2026-03-29,87,9,W,ワイド,1=3,360,5
2026-03-30,62,1,SH2,二車複,1=5,180,1
2026-03-30,62,1,ST2,二車単,5-1,230,1
2026-03-30,62,1,RH3,三連複,1=3=5,290,1
2026-03-30,62,1,RT3,三連単,5-1-3,570,1
2026-03-30,62,1,W,ワイド,1=5,120,1
2026-03-30,62,1,W,ワイド,3=5,170,2
2026-03-30,62,1,W,ワイド,1=3,280,8
2026-03-30,62,2,SH2,二車複,3=5,200,1
2026-03-30,62,2,ST2,二車単,3-5,870,2
2026-03-30,62,2,RH3,三連複,3=5=6,590,2
2026-03-30,62,2,RT3,三連単,3-5-6,1830,5
2026-03-30,62,2,W,ワイド,3=5,160,1
2026-03-30,62,2,W,ワイド,3=6,640,13
2026-03-30,62,2,W,ワイド,5=6,550,10
2026-03-30,62,3,SH2,二車複,1=4,820,4
2026-03-30,62,3,ST2,二車単,1-4,1400,5
2026-03-30,62,3,RH3,三連複,1=4=5,890,3
2026-03-30,62,3,RT3,三連単,1-4-5,3740,11
2026-03-30,62,3,W,ワイド,1=4,230,3
2026-03-30,62,3,W,ワイド,1=5,140,1
2026-03-30,62,3,W,ワイド,4=5,560,10
2026-03-30,62,4,SH2,二車複,1=5,110,1
2026-03-30,62,4,ST2,二車単,1-5,620,2
2026-03-30,62,4,RH3,三連複,1=2=5,420,2
2026-03-30,62,4,RT3,三連単,1-5-2,1970,5
2026-03-30,62,4,W,ワイド,1=5,100,1
2026-03-30,62,4,W,ワイド,1=2,250,5
2026-03-30,62,4,W,ワイド,2=5,190,4
2026-03-30,62,5,SH2,二車複,2=5,230,1
2026-03-30,62,5,ST2,二車単,5-2,830,3
2026-03-30,62,5,RH3,三連複,1=2=5,450,2
2026-03-30,62,5,RT3,三連単,5-2-1,2170,7
2026-03-30,62,5,W,ワイド,2=5,120,1
2026-03-30,62,5,W,ワイド,1=5,410,7
2026-03-30,62,5,W,ワイド,1=2,290,3
2026-03-30,62,6,SH2,二車複,3=5,230,2
2026-03-30,62,6,ST2,二車単,5-3,240,1
2026-03-30,62,6,RH3,三連複,3=4=5,250,1
2026-03-30,62,6,RT3,三連単,5-3-4,620,1
2026-03-30,62,6,W,ワイド,3=5,120,2
2026-03-30,62,6,W,ワイド,4=5,110,1
2026-03-30,62,6,W,ワイド,3=4,240,3
2026-03-30,62,7,SH2,二車複,1=2,270,2
2026-03-30,62,7,ST2,二車単,2-1,1010,4
2026-03-30,62,7,RH3,三連複,1=2=5,420,1
2026-03-30,62,7,RT3,三連単,2-1-5,3940,16
2026-03-30,62,7,W,ワイド,1=2,170,2
2026-03-30,62,7,W,ワイド,2=5,300,7
2026-03-30,62,7,W,ワイド,1=5,120,1
2026-03-30,87,1,SH2,二車複,2=5,930,3
2026-03-30,87,1,ST2,二車単,5-2,3570,10
2026-03-30,87,1,RH3,三連複,1=2=5,610,3
2026-03-30,87,1,RT3,三連単,5-2-1,12540,33
2026-03-30,87,1,W,ワイド,2=5,220,3
2026-03-30,87,1,W,ワイド,1=5,400,8
2026-03-30,87,1,W,ワイド,1=2,160,2
2026-03-30,87,2,SH2,二車複,1=3,240,1
2026-03-30,87,2,ST2,二車単,3-1,540,2
2026-03-30,87,2,RH3,三連複,1=2=3,220,1
2026-03-30,87,2,RT3,三連単,3-1-2,830,2
2026-03-30,87,2,W,ワイド,1=3,140,1
2026-03-30,87,2,W,ワイド,2=3,150,2
2026-03-30,87,2,W,ワイド,1=2,180,3
2026-03-30,87,3,SH2,二車複,1=5,780,3
2026-03-30,87,3,ST2,二車単,1-5,860,3
2026-03-30,87,3,RH3,三連複,1=3=5,2760,7
2026-03-30,87,3,RT3,三連単,1-5-3,6490,16
2026-03-30,87,3,W,ワイド,1=5,180,2
2026-03-30,87,3,W,ワイド,1=3,230,4
2026-03-30,87,3,W,ワイド,3=5,660,10
2026-03-30,87,4,SH2,二車複,1=2,160,1
2026-03-30,87,4,ST2,二車単,1-2,150,1
2026-03-30,87,4,RH3,三連複,1=2=4,260,1
2026-03-30,87,4,RT3,三連単,1-2-4,340,1
2026-03-30,87,4,W,ワイド,1=2,100,1
2026-03-30,87,4,W,ワイド,1=4,140,2
2026-03-30,87,4,W,ワイド,2=4,240,4
2026-03-30,87,5,SH2,二車複,1=3,540,2
2026-03-30,87,5,ST2,二車単,3-1,630,3
2026-03-30,87,5,RH3,三連複,1=2=3,440,2
2026-03-30,87,5,RT3,三連単,3-1-2,2100,4
2026-03-30,87,5,W,ワイド,1=3,170,2
2026-03-30,87,5,W,ワイド,2=3,290,6
2026-03-30,87,5,W,ワイド,1=2,150,1
2026-03-30,87,6,SH2,二車複,1=2,370,2
2026-03-30,87,6,ST2,二車単,2-1,1410,6
2026-03-30,87,6,RH3,三連複,1=2=7,2400,9
2026-03-30,87,6,RT3,三連単,2-1-7,11310,41
2026-03-30,87,6,W,ワイド,1=2,220,2
2026-03-30,87,6,W,ワイド,2=7,3460,21
2026-03-30,87,6,W,ワイド,1=7,1010,14
2026-03-30,87,7,SH2,二車複,1=2,140,1
2026-03-30,87,7,ST2,二車単,2-1,170,1
2026-03-30,87,7,RH3,三連複,1=2=3,730,2
2026-03-30,87,7,RT3,三連単,2-1-3,1360,4
2026-03-30,87,7,W,ワイド,1=2,110,1
2026-03-30,87,7,W,ワイド,2=3,250,4
2026-03-30,87,7,W,ワイド,1=3,300,6
2026-03-30,87,8,SH2,二車複,1=3,150,1
2026-03-30,87,8,ST2,二車単,1-3,200,1
2026-03-30,87,8,RH3,三連複,1=2=3,300,2
2026-03-30,87,8,RT3,三連単,1-3-2,1070,3
2026-03-30,87,8,W,ワイド,1=3,100,1
2026-03-30,87,8,W,ワイド,1=2,220,5
2026-03-30,87,8,W,ワイド,2=3,180,2
2026-03-30,87,9,SH2,二車複,1=4,320,2
2026-03-30,87,9,ST2,二車単,1-4,450,1
2026-03-30,87,9,RH3,三連複,1=2=4,350,1
2026-03-30,87,9,RT3,三連単,1-4-2,890,1
2026-03-30,87,9,W,ワイド,1=4,170,3
2026-03-30,87,9,W,ワイド,1=2,140,1
2026-03-30,87,9,W,ワイド,2=4,280,5
2026-03-31,35,1,SH2,二車複,2=3,200,1
2026-03-31,35,1,ST2,二車単,3-2,430,1
2026-03-31,35,1,RH3,三連複,2=3=4,390,2
2026-03-31,35,1,RT3,三連単,3-2-4,1170,3
2026-03-31,35,1,W,ワイド,2=3,140,1
2026-03-31,35,1,W,ワイド,3=4,240,5
2026-03-31,35,1,W,ワイド,2=4,270,6
2026-03-31,35,2,SH2,二車複,3=4,1040,5
2026-03-31,35,2,ST2,二車単,4-3,1520,6
2026-03-31,35,2,RH3,三連複,3=4=6,5320,13
2026-03-31,35,2,RT3,三連単,4-3-6,13140,37
2026-03-31,35,2,W,ワイド,3=4,380,6
2026-03-31,35,2,W,ワイド,4=6,960,9
2026-03-31,35,2,W,ワイド,3=6,1750,14
2026-03-31,35,3,SH2,二車複,1=6,360,2
2026-03-31,35,3,ST2,二車単,6-1,720,3
2026-03-31,35,3,RH3,三連複,1=4=6,790,3
2026-03-31,35,3,RT3,三連単,6-1-4,2410,6
2026-03-31,35,3,W,ワイド,1=6,270,3
2026-03-31,35,3,W,ワイド,4=6,280,4
2026-03-31,35,3,W,ワイド,1=4,310,6
2026-03-31,35,4,SH2,二車複,3=5,950,4
2026-03-31,35,4,ST2,二車単,3-5,2480,8
2026-03-31,35,4,RH3,三連複,2=3=5,250,1
2026-03-31,35,4,RT3,三連単,3-5-2,3900,11
2026-03-31,35,4,W,ワイド,3=5,210,4
2026-03-31,35,4,W,ワイド,2=3,130,1
2026-03-31,35,4,W,ワイド,2=5,160,3
2026-03-31,35,5,SH2,二車複,1=4,240,1
2026-03-31,35,5,ST2,二車単,4-1,970,4
2026-03-31,35,5,RH3,三連複,1=3=4,550,3
2026-03-31,35,5,RT3,三連単,4-1-3,3220,13
2026-03-31,35,5,W,ワイド,1=4,180,2
2026-03-31,35,5,W,ワイド,3=4,260,4
2026-03-31,35,5,W,ワイド,1=3,280,5
2026-03-31,35,6,SH2,二車複,1=4,180,1
2026-03-31,35,6,ST2,二車単,4-1,520,2
2026-03-31,35,6,RH3,三連複,1=4=5,240,1
2026-03-31,35,6,RT3,三連単,4-1-5,970,2
2026-03-31,35,6,W,ワイド,1=4,140,1
2026-03-31,35,6,W,ワイド,4=5,230,2
2026-03-31,35,6,W,ワイド,1=5,270,5
2026-03-31,35,7,SH2,二車複,1=5,11210,20
2026-03-31,35,7,ST2,二車単,1-5,12710,35
2026-03-31,35,7,RH3,三連複,1=5=6,9020,25
2026-03-31,35,7,RT3,三連単,1-5-6,82370,151
2026-03-31,35,7,W,ワイド,1=5,1120,11
2026-03-31,35,7,W,ワイド,1=6,1030,9
2026-03-31,35,7,W,ワイド,5=6,1770,18
2026-03-31,35,8,SH2,二車複,1=6,3430,7
2026-03-31,35,8,ST2,二車単,1-6,3640,10
2026-03-31,35,8,RH3,三連複,1=2=6,1390,5
2026-03-31,35,8,RT3,三連単,1-6-2,9400,26
2026-03-31,35,8,W,ワイド,1=6,660,8
2026-03-31,35,8,W,ワイド,1=2,130,1
2026-03-31,35,8,W,ワイド,2=6,1140,11
2026-03-31,35,9,SH2,二車複,5=7,4830,11
