race_date,place_code,race_no,car_no,player_code,player_name,prefecture,kyaku,yosoin,itioshi_flag,aisyo_flag,assen,syumoku,den_time,st_time,line_type,narabi_flg,ozz_flg,result_flg
2026-03-27,42,3,1,013041,三浦 稔希,愛 知,追,,0,0,,A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,2,015108,吉田 篤史,奈 良,両,,0,0,,A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,3,013426,本村 隆文,岐 阜,追,,0,0,,A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,4,013106,赤井 学,千 葉,追,,0,0,,A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,5,012800,豊田 一馬,群 馬,追,,0,0,,A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,6,012971,小川 将人,愛 知,追,,0,0,(補充),A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,3,7,015806,山本 天平,千 葉,逃,,0,0,(追加),A級特一般,21:46,21:49,,0,1,1
2026-03-27,42,4,1,014947,北川 大五郎,大 阪,両,,0,0,,A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,2,014372,内田 玄希,東 京,追,,0,0,(追加),A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,3,013775,鈴木 良太,静 岡,追,,0,0,,A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,4,014008,甲斐 康昭,群 馬,追,,0,0,,A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,5,015107,田頭 寛之,千 葉,両,,0,0,(追加),A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,6,015275,伊藤 歩登,兵 庫,逃,,0,0,,A級特選,22:07,22:10,,0,1,1
2026-03-27,42,4,7,014158,本間 慎吾,新 潟,追,,0,0,,A級特選,22:07,22:10,,0,1,1
2026-03-27,42,5,1,012688,佐藤 成人,奈 良,追,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,2,015612,小榑 佑弥,群 馬,逃,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,3,013335,坂上 樹大,石 川,追,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,4,014581,佐山 俊樹,埼 玉,追,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,5,014758,中野 智公,和歌山,追,,0,0,(追加),A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,6,013910,高橋 秀吉,秋 田,追,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,5,7,014026,高橋 成英,愛 知,両,,0,0,,A級特選,22:28,22:31,,0,1,1
2026-03-27,42,6,1,015219,梅川 風子,東 京,逃,,0,0,,L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,2,015578,飯田 風音,埼 玉,両,,0,0,,L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,3,015679,又多 風緑,石 川,両,,0,0,,L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,4,015220,鈴木 美教,静 岡,両,,0,0,(追加),L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,5,015682,渡部 遥,愛 媛,両,,0,0,,L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,6,015763,山口 優依,愛 知,両,,0,0,,L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,6,7,015494,近澤 諒香,三 重,両,,0,0,(追加),L級ガ決勝,22:49,22:52,,0,1,1
2026-03-27,42,7,1,015178,伊藤 稔真,三 重,両,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,2,013670,小橋 秀幸,青 森,追,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,3,015821,志田 愛希飛,富 山,逃,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,4,015618,高本 和也,神奈川,逃,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,5,014163,内田 英介,東 京,追,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,6,015783,吉田 優斗,岩 手,逃,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,42,7,7,014032,藤田 真,兵 庫,両,,0,0,,A級決勝,23:11,23:14,,0,1,1
2026-03-27,44,1,1,013575,渡会 啓介,愛 知,追,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,2,015929,鶴 淳志,福 岡,逃,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,3,014651,須永 勝太,福 島,両,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,4,012326,國武 耕二,佐 賀,追,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,5,013384,金子 兼久,宮 城,追,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,6,013179,飯島 淳,東 京,追,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,1,7,014869,泉谷 元樹,愛 知,逃,,0,0,,A級一般,11:02,11:05,,0,1,1
2026-03-27,44,2,1,014556,小川 祐司,愛 媛,両,,0,0,(追加),A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,2,015538,村瀬 大和,岐 阜,逃,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,3,014797,佐々木 吉徳,秋 田,逃,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,4,014277,山口 慎吾,北海道,追,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,5,014530,栗田 雄矢,静 岡,追,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,6,014418,安部 龍文,大 分,追,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,2,7,013925,黒田 篤,栃 木,追,,0,0,,A級一般,11:26,11:29,,0,1,1
2026-03-27,44,3,1,014091,伊原 弘幸,福 井,追,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,2,015048,志佐 明,神奈川,両,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,3,015060,滝本 泰行,岡 山,両,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,4,013716,佐藤 亙,愛 知,追,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,5,013748,佐々木 省司,青 森,追,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,6,012389,岡崎 昭次,愛 媛,追,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,3,7,015565,入江 航太,熊 本,逃,,0,0,,A級特選,11:52,11:55,,0,1,1
2026-03-27,44,4,1,013760,矢口 啓一郎,群 馬,両,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,2,014954,日野 博幸,愛 媛,逃,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,3,014495,下沖 功児,宮 崎,逃,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,4,012760,櫻井 宏智,広 島,追,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,5,014340,古川 貴之,佐 賀,追,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,6,014813,新井 僚太郎,山 梨,両,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,4,7,013493,立花 成泰,岡 山,追,,0,0,,A級特選,12:18,12:21,,0,1,1
2026-03-27,44,5,1,014232,柴田 洋輔,東 京,追,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,2,013199,北野 武史,石 川,追,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,3,015375,村上 竜馬,広 島,逃,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,4,015276,佐伯 亮輔,岡 山,逃,,0,0,(追加),S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,5,014786,本郷 雄三,熊 本,両,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,6,013618,櫻井 学,群 馬,両,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,5,7,012895,小嶋 敬二,石 川,両,,0,0,,S級一般,12:45,12:48,,0,1,1
2026-03-27,44,6,1,014946,元砂 勇雪,奈 良,追,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,2,015536,疋田 力也,愛 知,両,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,3,015552,上野 雅彦,香 川,逃,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,4,013295,佐々木 則幸,高 知,追,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,5,013955,三宅 裕武,三 重,追,,0,0,(補充),S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,6,015539,上杉 嘉槻,福 井,逃,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,6,7,013824,上吹越 直樹,鹿児島,両,,0,0,,S級一般,13:13,13:16,,0,1,1
2026-03-27,44,7,1,015648,森本 桂太郎,愛 媛,逃,,0,0,(追加),S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,2,013410,伊勢崎 彰大,千 葉,追,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,3,015005,野口 正則,奈 良,両,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,4,014881,山崎 泰己,岡 山,追,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,5,012813,成清 貴之,千 葉,追,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,6,015176,望月 一成,静 岡,逃,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,7,7,015541,石塚 慶一郎,和歌山,両,,0,0,,S級一般,13:41,13:44,,0,1,1
2026-03-27,44,8,1,015236,藤根 俊貴,岩 手,逃,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,2,014939,長尾 拳太,岐 阜,両,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,3,015041,伊藤 慶太郎,埼 玉,逃,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,4,015450,長谷部 龍一,岐 阜,逃,,0,0,(追加),S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,5,014076,志村 太賀,山 梨,追,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,6,013912,金成 和幸,福 島,追,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,8,7,013900,大森 慶一,北海道,追,,0,0,,S級特選,14:09,14:12,,0,1,1
2026-03-27,44,9,1,014177,小堺 浩二,石 川,両,,0,0,(追加),S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,2,015342,福田 滉,栃 木,追,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,3,014350,佐藤 雅春,宮 城,追,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,4,015604,安彦 統賀,埼 玉,両,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,5,014588,柿澤 大貴,長 野,追,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,6,014465,村上 直久,神奈川,両,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,9,7,013719,吉田 敏洋,愛 知,両,,0,0,,S級特選,14:37,14:40,,0,1,1
2026-03-27,44,10,1,015132,瓜生 崇智,熊 本,追,,0,0,,S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,2,014817,佐藤 壮,千 葉,追,,0,0,(追加),S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,3,015162,蕗澤 鴻太郎,群 馬,逃,,0,0,,S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,4,015572,田村 大,宮 崎,逃,,0,0,,S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,5,014004,松永 将,茨 城,追,,0,0,,S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,6,015891,野中 龍之介,神奈川,逃,,0,0,(追加),S級特選,15:06,15:09,,0,1,1
2026-03-27,44,10,7,013242,尾崎 剛,埼 玉,追,,0,0,,S級特選,15:06,15:09,,0,1,1
2026-03-27,44,11,1,014597,上田 隼,岐 阜,追,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,2,014452,長井 優斗,東 京,追,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,3,014330,坂田 章,高 知,追,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,4,015633,中釜 健次,大 阪,逃,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,5,015712,松本 京太,静 岡,逃,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,6,014941,江端 隆司,福 井,逃,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,11,7,015562,山本 浩成,福 岡,逃,,0,0,,A級決勝,15:36,15:39,,0,1,1
2026-03-27,44,12,1,012596,志智 俊夫,岐 阜,追,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,2,015778,小堀 敢太,北海道,逃,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,3,014545,岡崎 智哉,大 阪,両,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,4,014804,横山 尚則,茨 城,追,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,5,015203,松本 貴治,愛 媛,両,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,6,015826,久田 朔,大 阪,逃,,0,0,(追加),S級決勝,16:06,16:09,,0,1,1
2026-03-27,44,12,7,015444,渡邉 雅也,静 岡,両,,0,0,,S級決勝,16:06,16:09,,0,1,1
2026-03-27,61,1,1,012319,高尾 剛文,福 岡,追,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,2,014872,玉村 元気,香 川,両,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,3,012348,飯田 威文,埼 玉,追,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,4,013029,藤田 晃英,千 葉,追,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,5,012542,森下 忠夫,高 知,追,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,6,013062,藤原 義浩,徳 島,追,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,1,7,015523,邊見 祐太,新 潟,逃,,0,0,,A級チ一般,15:57,16:00,,0,1,1
2026-03-27,61,2,1,015284,田村 裕也,徳 島,逃,,0,0,(補充),A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,2,014019,長崎 達也,神奈川,両,,0,0,,A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,3,013822,米原 大輔,沖 縄,追,,0,0,,A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,4,012406,濱田 昭一郎,鹿児島,追,,0,0,,A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,5,012432,石井 孝,千 葉,追,,0,0,,A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,6,012537,取鳥 敬一,岡 山,追,,0,0,,A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,2,7,015012,勝部 貴博,福 岡,両,,0,0,(追加),A級チ一般,16:21,16:24,,0,1,1
2026-03-27,61,3,1,015872,池田 充槻,秋 田,逃,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,2,012850,渡邉 満,福 岡,追,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,3,014994,野口 修平,神奈川,逃,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,4,014742,河野 淳吾,神奈川,追,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,5,012634,大薗 宏,茨 城,追,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,6,013303,須々田 大昇,青 森,追,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,3,7,015937,新垣 慶晃,沖 縄,逃,,0,0,,A級チ準決,16:49,16:52,,0,1,1
2026-03-27,61,4,1,015472,吉田 勇気,福 岡,両,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,2,014072,伊藤 之人,東 京,両,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,3,015924,利川 寛太,山 口,逃,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,4,012559,相良 勝美,福 島,追,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,5,013651,井山 和裕,山 口,追,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,6,014357,佐藤 康恭,福 島,両,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,4,7,015878,椎名 俊介,茨 城,逃,,0,0,,A級チ準決,17:13,17:16,,0,1,1
2026-03-27,61,5,1,015667,戸田 瑞姫,茨 城,両,,0,0,,L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,2,015762,高橋 美沙紀,愛 知,両,,0,0,,L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,3,014907,中川 諒子,熊 本,両,,0,0,,L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,4,015392,加藤 舞,沖 縄,逃,,0,0,(追加),L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,5,015758,熊谷 碩子,東 京,追,,0,0,,L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,6,015777,谷元 音羽,鹿児島,両,,0,0,(追加),L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,5,7,015315,渡口 まりあ,山 口,両,,0,0,,L級ガ予2,17:37,17:40,,0,1,1
2026-03-27,61,6,1,015941,川原 未紀,千 葉,両,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,2,015079,日野 友葵,愛 媛,追,,0,0,(追加),L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,3,015146,齊藤 由紀,愛 知,両,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,4,015020,奥井 迪,東 京,逃,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,5,015231,大久保 花梨,福 岡,逃,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,6,015491,當銘 沙恵美,愛 知,両,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,6,7,015943,高崎 千賀,神奈川,両,,0,0,,L級ガ予2,18:01,18:04,,0,1,1
2026-03-27,61,7,1,012097,斯波 雅貴,静 岡,追,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,2,012763,内村 泰三,山 口,追,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,3,013099,大橋 直人,埼 玉,追,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,4,015011,吉岡 伸太郎,愛 媛,逃,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,5,014808,村上 貴彦,栃 木,両,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,6,014853,中山 敬太郎,熊 本,追,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,7,7,012466,郡 英治,広 島,追,,0,0,,A級特一般,18:25,18:28,,0,1,1
2026-03-27,61,8,1,013363,宇根 秀俊,愛 媛,追,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,2,013434,石黒 健,広 島,両,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,3,014362,岩崎 大和,茨 城,追,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,4,014040,竹内 真一,福 岡,追,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,5,014411,小谷 文康,広 島,追,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,6,014774,阿部 弘,高 知,追,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,8,7,015384,天野 純平,佐 賀,逃,,0,0,,A級特一般,18:51,18:54,,0,1,1
2026-03-27,61,9,1,015208,金ヶ江 勇気,佐 賀,両,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,2,013916,白石 大輔,福 島,両,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,3,015161,吉田 昌司,埼 玉,逃,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,4,013275,渡辺 航平,東 京,追,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,5,015688,佐々木 祐太,岩 手,逃,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,6,014155,佐藤 政利,新 潟,追,,0,0,,A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,9,7,014422,前田 義和,鹿児島,逃,,0,0,(追加),A級準決勝,19:17,19:20,,0,1,1
2026-03-27,61,10,1,013924,阿久津 修,栃 木,追,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,2,015550,山崎 航,山 口,逃,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,3,015787,中村 龍吉,福 島,逃,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,4,015285,久樹 克門,徳 島,逃,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,5,013914,小谷田 公則,福 島,追,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,6,013845,加賀美 智史,山 梨,両,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,10,7,014240,須藤 誠,千 葉,追,,0,0,,A級準決勝,19:45,19:48,,0,1,1
2026-03-27,61,11,1,015463,畝木 聖,岡 山,逃,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,2,013632,川口 直人,神奈川,追,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,3,014709,松岡 孝高,熊 本,両,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,4,015919,藤田 楓,岡 山,逃,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,5,015556,上野 恭哉,福 岡,逃,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,6,015531,深瀬 泰我,静 岡,逃,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,61,11,7,014186,網谷 竜次,香 川,追,,0,0,,A級準決勝,20:13,20:16,,0,1,1
2026-03-27,81,1,1,013965,岡田 雅也,高 知,追,,0,0,,A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,2,014490,永田 隼一,福 岡,逃,,0,0,(追加),A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,3,014550,龍門 慎太郎,岡 山,追,,0,0,,A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,4,013588,齋藤 仁,徳 島,追,,0,0,,A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,5,011741,澤亀 浩司,福 岡,追,,0,0,(追加),A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,6,011328,川添 輝彦,沖 縄,追,,0,0,,A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,1,7,011382,清水 広幸,愛 知,追,,0,0,,A級チ一般,20:37,20:40,,0,1,1
2026-03-27,81,2,1,012982,上原 直樹,岡 山,追,,0,0,(追加),A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,2,014042,徳吉 正治,福 岡,両,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,3,015912,安達 豪太,兵 庫,逃,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,4,014351,田口 守,山 口,両,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,5,013972,富永 昌久,佐 賀,追,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,6,013781,服部 正継,岐 阜,追,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,2,7,011715,黒木 誠一,兵 庫,両,,0,0,,A級チ一般,20:57,21:00,,0,1,1
2026-03-27,81,3,1,015743,丸林 駿太,福 岡,逃,,0,0,(追加),A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,2,014489,高鍋 邦彰,福 岡,両,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,3,015906,林 佳宗依,富 山,逃,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,4,012603,大川 栄二,和歌山,追,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,5,012827,光岡 義洋,愛 知,追,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,6,013375,五反田 豊和,宮 崎,両,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,3,7,015188,浜田 翔平,大 阪,逃,,0,0,,A級チ準決,21:18,21:21,,0,1,1
2026-03-27,81,4,1,013358,行成 大祐,香 川,追,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,2,015916,小西 涼太,岡 山,逃,,0,0,(追加),A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,3,012216,武田 哲二,京 都,追,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,4,015933,山本 康旗,大 分,逃,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,5,015111,布居 翼,和歌山,逃,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,6,012847,古閑 良介,福 岡,追,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,4,7,014610,山村 慮太,大 阪,両,,0,0,,A級チ準決,21:39,21:42,,0,1,1
2026-03-27,81,5,1,013652,隅 直幸,山 口,追,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,2,014638,川又 裕樹,鹿児島,追,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,3,013667,田中 洋輔,宮 崎,追,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,4,014885,戸田 康平,香 川,逃,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,5,011417,小川 巧,岡 山,追,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,6,013370,三槻 智清,佐 賀,追,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,5,7,015567,北川 大成,熊 本,逃,,0,0,,A級特一般,22:00,22:03,,0,1,1
2026-03-27,81,6,1,013729,堺 文人,和歌山,追,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,2,014115,原田 礼,福 岡,追,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,3,014625,藤野 貴章,佐 賀,両,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,4,012845,林 成人,愛 媛,追,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,5,015563,久保 光司,佐 賀,逃,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,6,013294,木村 勉,徳 島,追,,0,0,,A級特一般,22:21,22:24,,0,1,1
2026-03-27,81,6,7,015215,照屋 将貴,沖 縄,追,,0,0,,A級特一般,22:21,22:24,,0,1,1
